#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79170000000000016e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.51964177075391547e+01  -9.21675685914253506e+00  6.49461439349909853e+00   +7.58611239685856975e-01  +4.65320971602941891e-01  +1.21926014525084216e+01  +1.32531241238214193e+02  +2.87313696117494203e+02  +2.82385413948049177e+02  +8.59973590224299897e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.72800000000000011e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.47556031473261982e+01  -9.61719663783822654e+00  6.26856239252940739e+00   +7.68064813399835344e-01  +4.33397760246837016e-01  +1.18018126921745949e+01  +1.32536617206064619e+02  +2.87231275453349326e+02  +2.77599762947731278e+02  +8.59973590224299897e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69920000000000009e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.45563023728500127e+01  -9.79824319398321819e+00  6.16635991799365968e+00   +7.72542137506978421e-01  +4.18758522660506005e-01  +1.16204663177130101e+01  +1.32539315907819514e+02  +2.87189419549974673e+02  +2.75477867651810811e+02  +8.59973590224299897e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69450000000000003e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.45237775936820199e+01  -9.82778898613188012e+00  6.14968104194095133e+00   +7.73285808101711103e-01  +4.16355774429330250e-01  +1.15905554413875684e+01  +1.32539775100389392e+02  +2.87182270448618510e+02  +2.75134284900593229e+02  +8.59973590224299897e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79800000000000004e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.50489281282265850e+01  -8.88366640442323074e+00  6.35811598028048763e+00   +7.46307990222348172e-01  +4.61495424866104398e-01  +1.21032173207378175e+01  +1.32532803659768945e+02  +2.84820149192861948e+02  +2.80358710266481751e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.77010000000000005e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.48588206402175445e+01  -9.06360935686983282e+00  6.26157232762692750e+00   +7.50478255001411521e-01  +4.47933961179525608e-01  +1.19351327084208023e+01  +1.32534828527908644e+02  +2.84770496314379216e+02  +2.78337388293639947e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.74720000000000013e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.47027825945040291e+01  -9.21130446837618422e+00  6.18233040483959506e+00   +7.53986498394125015e-01  +4.36720864514697993e-01  +1.17954549298536513e+01  +1.32536590981735031e+02  +2.84727305340671933e+02  +2.76698516689284247e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.80930000000000000e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.51259250678144781e+01  -8.81078628389826335e+00  6.39721788977816175e+00   +7.44649957679260788e-01  +4.66959052877839620e-01  +1.21706942090047132e+01  +1.32532017967621954e+02  +2.84839414405285197e+02  +2.81184665184022833e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.75719999999999992e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.47709214790950796e+01  -9.14680878649568285e+00  6.21693386457205310e+00   +7.52444750222343917e-01  +4.41626951653248778e-01  +1.18566507655341322e+01  +1.32535809415883023e+02  +2.84746453135300555e+02  +2.77411860127190494e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.73460000000000001e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.46169275999192934e+01  -9.29256902754561942e+00  6.13873004557669955e+00   +7.55951271451376194e-01  +4.30517231354983321e-01  +1.17178811729211070e+01  +1.32537603786427638e+02  +2.84702509965053366e+02  +2.75804986576417889e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79170000000000016e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.50060006309342242e+01  -8.92429868400794390e+00  6.33631580064903499e+00   +7.47240015184211681e-01  +4.58442255349179206e-01  +1.20654515003654659e+01  +1.32533250003392510e+02  +2.84809203650543054e+02  +2.79900010136661990e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.72800000000000011e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.45719559360892035e+01  -9.33513617758675096e+00  6.11589176215327512e+00   +7.56990539951676533e-01  +4.27257589222873602e-01  +1.16770305571626167e+01  +1.32538147437250046e+02  +2.84689210415792104e+02  +2.75339357350575142e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69920000000000009e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.43757159484669614e+01  -9.52088374140259930e+00  6.01623379812379699e+00   +7.61610119176721279e-01  +4.12947425878001206e-01  +1.14969008170293083e+01  +1.32540635004657020e+02  +2.84628473262686441e+02  +2.73327728208696840e+02  +8.71990554668516751e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69450000000000003e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.43436906727091653e+01  -9.55119671188643338e+00  5.99997017204954286e+00   +7.62377525511937604e-01  +4.10598103642577372e-01  +1.14671974858217247e+01  +1.32541060117488058e+02  +2.84618116574698206e+02  +2.73002671008407845e+02  +8.71990554668516751e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.77010000000000005e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.51523066435612463e+01  -9.28846153034315236e+00  6.08916493765753231e+00   +7.58603749220427614e-01  +4.58839329771692839e-01  +1.15583494192239993e+01  +1.32532082893255534e+02  +2.86945227091492200e+02  +2.81198680927188775e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.74720000000000013e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.49924717335595119e+01  -9.43324770180513283e+00  6.01215347034181580e+00   +7.62035782894393443e-01  +4.47363721826655403e-01  +1.14265570080458634e+01  +1.32533971372734129e+02  +2.86919895316663940e+02  +2.79475512792303732e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.80930000000000000e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.54259105069703253e+01  -9.04061795299338300e+00  6.22099242756042159e+00   +7.52899353049504838e-01  +4.78315874796045870e-01  +1.17805801985164145e+01  +1.32529052090128147e+02  +2.86985299648413275e+02  +2.84182165904021076e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.75719999999999992e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.50622686374903978e+01  -9.37002229941998976e+00  6.04578293205173445e+00   +7.60527677185366180e-01  +4.52384336706691093e-01  +1.14842999442945644e+01  +1.32533135044442844e+02  +2.86931146855279565e+02  +2.80226105044757446e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.73460000000000001e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.49045276346065947e+01  -9.51291170881041381e+00  5.96978034858731554e+00   +7.63957339034023186e-01  +4.41016009798701425e-01  +1.13533559466885272e+01  +1.32535052529186459e+02  +2.86905274367853906e+02  +2.78534065865274727e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79170000000000016e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.53030679560519616e+01  -9.15189466119123729e+00  6.16180457495096157e+00   +7.55434766689215054e-01  +4.69596046493067187e-01  +1.16812981107110812e+01  +1.32530383639140439e+02  +2.86967784998001832e+02  +2.82837597431066797e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.72800000000000011e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.48584616780122118e+01  -9.55464047438460895e+00  5.94758490385876648e+00   +7.64973591972394229e-01  +4.37680995296351738e-01  +1.13148060072307519e+01  +1.32535631674661118e+02  +2.86897408326704124e+02  +2.78042893372087462e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69920000000000009e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.46574465946912511e+01  -9.73672963325382668e+00  5.85073205413419739e+00   +7.69489556219632331e-01  +4.23042674266299323e-01  +1.11448036058230464e+01  +1.32538271363383757e+02  +2.86861273169679578e+02  +2.75916136638270814e+02  +8.66244551320784382e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69450000000000003e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.46246420498437359e+01  -9.76644557237484534e+00  5.83492620713053256e+00   +7.70239542114991682e-01  +4.20639906534569785e-01  +1.11167674008324333e+01  +1.32538720835824364e+02  +2.86855076797854792e+02  +2.75571711783092042e+02  +8.66244551320784382e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79800000000000004e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.44314486279653806e+01  -8.24985644332752699e+00  6.32969989312440084e+00   +7.20342212867295273e-01  +4.42185731347342903e-01  +1.23591559237532476e+01  +1.32534608998501369e+02  +2.78715976026753992e+02  +2.73715949185539955e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.77010000000000005e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.42509227184086669e+01  -8.43963437792906213e+00  6.23359717975429994e+00   +7.24787267524203083e-01  +4.29387969345176701e-01  +1.21814448428699578e+01  +1.32536172261523177e+02  +2.78619702479097327e+02  +2.71950501261879538e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.74720000000000013e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.41027491223925807e+01  -8.59540192998552399e+00  6.15471717487346304e+00   +7.28529031275545136e-01  +4.18797355769551294e-01  +1.20338661872288188e+01  +1.32537565879464665e+02  +2.78536227374056296e+02  +2.70530637106010317e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.80930000000000000e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.45045648565672067e+01  -8.17299297877565323e+00  6.36862321431013978e+00   +7.18575763705103121e-01  +4.47338351706577986e-01  +1.24305339576057055e+01  +1.32534013715639105e+02  +2.78753409852837024e+02  +2.74441602189642708e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.75719999999999992e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.41674537494738431e+01  -8.52738116489536324e+00  6.18916259185199280e+00   +7.26884392387799005e-01  +4.23432091730843230e-01  +1.20985125725611571e+01  +1.32536944188026240e+02  +2.78573201503412747e+02  +2.71147328262110250e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.73460000000000001e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.40212212922701980e+01  -8.68110809399911787e+00  6.11131594948051493e+00   +7.30625537294444793e-01  +4.12934590458918005e-01  +1.19519429810335414e+01  +1.32538380022596499e+02  +2.78488428821571404e+02  +2.69761172019484945e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79170000000000016e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.43906847129041893e+01  -8.29270952533432748e+00  6.30799928042792502e+00   +7.21335389836279983e-01  +4.39305528181174409e-01  +1.23192158634241888e+01  +1.32534950017491724e+02  +2.78694726991329048e+02  +2.73313996240696611e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.72800000000000011e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.39785162383965655e+01  -8.72600179895862382e+00  6.08858197427468273e+00   +7.31734764989023456e-01  +4.09853043416942453e-01  +1.19088129476016835e+01  +1.32538820909131061e+02  +2.78462829843704696e+02  +2.69361561250671116e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69920000000000009e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.37921669124025357e+01  -8.92190160241827179e+00  5.98937917337651093e+00   +7.36667681977103528e-01  +3.96316443096462190e-01  +1.17187224400022547e+01  +1.32540871320598569e+02  +2.78346282294108562e+02  +2.67646548744933511e+02  +8.94758390945311959e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69450000000000003e+01  -9.94192580410033613e+07  1.10089359587698147e+08   -8.71699503120897134e+03  -3.37617557376743420e+01  -8.95387136201064671e+00  5.97318982739660154e+00   +7.37487519158546601e-01  +3.94092819983774323e-01  +1.16873906610821674e+01  +1.32541226947376686e+02  +2.78326469513620395e+02  +2.67371248791104563e+02  +8.94758390945311959e+01  
