#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.52022841569322438e+01  -9.21163250773170716e+00  6.47442473646235328e+00   +7.58406612002689440e-01  +4.65525333595394164e-01  +1.21662484298086788e+01  +1.32531193644556936e+02  +2.87287338289325305e+02  +2.82401506244606935e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.47612615870235615e+01  -9.61224561306160652e+00  6.24908669557915708e+00   +7.67867917012317602e-01  +4.33602201084306804e-01  +1.17770301334043239e+01  +1.32536561347049741e+02  +2.87205706295580853e+02  +2.77615829504906856e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45618667673474249e+01  -9.79337053352473141e+00  6.14720701618455401e+00   +7.72348836071070299e-01  +4.18962713930514929e-01  +1.15964158071813337e+01  +1.32539256320835165e+02  +2.87164225142396788e+02  +2.75493902497218755e+02  +8.60000296655779977e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45293266405252766e+01  -9.82292911429475701e+00  6.13058081850557457e+00   +7.73093099956480678e-01  +4.16559907338379554e-01  +1.15666258005057045e+01  +1.32539714905032952e+02  +2.87157138436948742e+02  +2.75150313277955036e+02  +8.60000296655779977e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.50546494180152095e+01  -8.87864291224215130e+00  6.33783719309651783e+00   +7.46103744925496692e-01  +4.61700568584756887e-01  +1.20764139209465977e+01  +1.32532749026832761e+02  +2.84794778616314431e+02  +2.80373858292161287e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.48644533954220321e+01  -9.05865994906536365e+00  6.24160653559524103e+00   +7.50277381862610948e-01  +4.48139143377360938e-01  +1.19090193996340901e+01  +1.32534770425845295e+02  +2.84745501256211753e+02  +2.78352489609377074e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.47083426815373173e+01  -9.20641586817832192e+00  6.16262151563899341e+00   +7.53788431181905083e-01  +4.36925959907564998e-01  +1.17699169161492101e+01  +1.32536530046881580e+02  +2.84702627078220928e+02  +2.76713570114338381e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.51316822156963084e+01  -8.80573278621697852e+00  6.37681233394828961e+00   +7.44444360103167946e-01  +4.67164136877041725e-01  +1.21436145411261744e+01  +1.32531964745879662e+02  +2.84813894732811320e+02  +2.81199828667033103e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.47765132989542280e+01  -9.14189363275781730e+00  6.19711279072905796e+00   +7.52245453289803190e-01  +4.41832098277716356e-01  +1.18308605173446697e+01  +1.32535749716552374e+02  +2.84721635528628951e+02  +2.77426935562020333e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46224477035920160e+01  -9.28771388480816107e+00  6.11916250902551440e+00   +7.55754763927076745e-01  +4.30722232500488356e-01  +1.16926632777196264e+01  +1.32537541297862873e+02  +2.84678009631441796e+02  +2.75820009797948273e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.50117019290425588e+01  -8.91929192055706821e+00  6.31610768978977966e+00   +7.47036527139058881e-01  +4.58647421388587606e-01  +1.20388029222553481e+01  +1.32533194585264738e+02  +2.84783916931214833e+02  +2.79915148694847744e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45774550960968554e+01  -9.33029856018569248e+00  6.09639826746607127e+00   +7.56794854085711455e-01  +4.27462527304895312e-01  +1.16519813891975144e+01  +1.32538084136070637e+02  +2.84664804347269410e+02  +2.75354363559060857e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43811237179361626e+01  -9.51612259819675188e+00  5.99706339520668674e+00   +7.61418059055006369e-01  +4.13151978788539431e-01  +1.14725966711308995e+01  +1.32540568165953204e+02  +2.84604487993587725e+02  +2.73342650621290659e+02  +8.72017887429957312e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43490835277502171e+01  -9.54644804884438969e+00  5.98085249591435897e+00   +7.62186063637572575e-01  +4.10802576243037343e-01  +1.14430163205425508e+01  +1.32540992702529906e+02  +2.84594201521281605e+02  +2.73017578180418411e+02  +8.72017887429957312e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.53525970643813139e+01  -9.10715221064066149e+00  6.16258037694139560e+00   +7.54324327666178518e-01  +4.72916214326268014e-01  +1.16900805966378734e+01  +1.32529851963463130e+02  +2.86948710004879331e+02  +2.83332976956675793e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.51577777162410854e+01  -9.28362341352320897e+00  6.06906922175976504e+00   +7.58408767197178424e-01  +4.59033993575655219e-01  +1.15321873379347579e+01  +1.32532029529104221e+02  +2.86920115406231048e+02  +2.81213694803776036e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.49978722297747282e+01  -9.42846895280673181e+00  5.99231633811606379e+00   +7.61843441104586461e-01  +4.47558500010902804e-01  +1.14009645101390245e+01  +1.32533915105331573e+02  +2.86895051112367696e+02  +2.79490528311310868e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.54315023917642762e+01  -9.03567821090686962e+00  6.20045407061710829e+00   +7.52699926741576597e-01  +4.78510107517817695e-01  +1.17534614463084619e+01  +1.32529003707818418e+02  +2.86959743280578380e+02  +2.84197161876913867e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.50676999531224780e+01  -9.36521762560868787e+00  6.02583288119191618e+00   +7.60334178234713942e-01  +4.52579077619031322e-01  +1.14584577102256091e+01  +1.32533080044498831e+02  +2.86906185097193486e+02  +2.80241120671875649e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.49098892983565605e+01  -9.50816562507626806e+00  5.95008549384048990e+00   +7.63766465003588690e-01  +4.41210806486092177e-01  +1.13280804062878619e+01  +1.32534994665528046e+02  +2.86880580022841343e+02  +2.78549079361233908e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.53086055986722300e+01  -9.14700054677543051e+00  6.14146495480361043e+00   +7.55237324811809718e-01  +4.69790508935543971e-01  +1.16546061123211295e+01  +1.32530333018056012e+02  +2.86942426384444218e+02  +2.82852603748378499e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.48638030009470441e+01  -9.54991150102697794e+00  5.92796457541042621e+00   +7.64783491263918758e-01  +4.37875788869164562e-01  +1.12896975346291590e+01  +1.32535572975040225e+02  +2.86872793290327706e+02  +2.78057904951344256e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46626991577055179e+01  -9.73207532335734626e+00  5.83143693135196983e+00   +7.69302868437369503e-01  +4.23237348830375948e-01  +1.11204328733424767e+01  +1.32538209015975298e+02  +2.86837011224516971e+02  +2.75931132635820063e+02  +8.66268778482615573e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.46298801277320720e+01  -9.76180344714043002e+00  5.81568415610631728e+00   +7.70053417576325727e-01  +4.20834545173230767e-01  +1.10925184548078164e+01  +1.32538657892839410e+02  +2.86830873639840718e+02  +2.75586704099076940e+02  +8.66268778482615573e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79800000000000004e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.44371208363212915e+01  -8.24487358474588916e+00  6.30958185108375069e+00   +7.20134609540917348e-01  +4.42402939365748593e-01  +1.23320434301301454e+01  +1.32534538204131934e+02  +2.78692627240201944e+02  +2.73729471588300441e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.77010000000000005e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.42565071537888883e+01  -8.43472497320266434e+00  6.21378963854474264e+00   +7.24583311949026032e-01  +4.29604702358502011e-01  +1.21550476965812972e+01  +1.32536098431926689e+02  +2.78596857415475029e+02  +2.71963839276540909e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.74720000000000013e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.41082615147210717e+01  -8.59055281534102022e+00  6.13516448918476254e+00   +7.28328109262020518e-01  +4.19013576309039348e-01  +1.20080650151181949e+01  +1.32537489590754632e+02  +2.78513809441317505e+02  +2.70543809315316821e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.80930000000000000e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.45102726145512548e+01  -8.16798037006626387e+00  6.34837941386836846e+00   +7.18366696941113436e-01  +4.47555706463401204e-01  +1.24031349463229770e+01  +1.32533944163512416e+02  +2.78729861828922935e+02  +2.74455194107216869e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.75719999999999992e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.41729976016502448e+01  -8.52250572270418516e+00  6.16949861554283263e+00   +7.26682141071607779e-01  +4.23648549871434077e-01  +1.20724501409431237e+01  +1.32536868969741249e+02  +2.78550595445646536e+02  +2.71160574550721208e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.73460000000000001e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.40266940451903039e+01  -8.67629215206343574e+00  6.09190348997359976e+00   +7.30426300819850050e-01  +4.13150480675235021e-01  +1.19264732843259171e+01  +1.32538302392386726e+02  +2.78466251654947826e+02  +2.69774247041148556e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79170000000000016e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.43963371015559076e+01  -8.28774325310709514e+00  6.28795135147816797e+00   +7.21128605834148839e-01  +4.39522643038968985e-01  +1.22922639008114416e+01  +1.32534878533835069e+02  +2.78671490448203372e+02  +2.73327478622896137e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.72800000000000011e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.39839682278170514e+01  -8.72120323320374702e+00  6.06924296657727425e+00   +7.31536416324399363e-01  +4.10068746649581095e-01  +1.18835179227495047e+01  +1.32538742579327334e+02  +2.78440780525015555e+02  +2.69374583593085561e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69920000000000009e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.37975282974610209e+01  -8.91717885999783810e+00  5.97036068266603515e+00   +7.36473249406076946e-01  +3.96531215410228843e-01  +1.16941983334665718e+01  +1.32540789961011370e+02  +2.78324805831154379e+02  +2.67659326091617174e+02  +8.94790051912655144e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69450000000000003e+01  -9.94192617630831897e+07  1.10089362037271827e+08   -8.71080094957387337e+03  -3.37671023366043102e+01  -8.94916099353715211e+00  5.95422364327774112e+00   +7.37293732517500966e-01  +3.94307422228636739e-01  +1.16629937550597393e+01  +1.32541145096623808e+02  +2.78305088995628694e+02  +2.67383983697244389e+02  +8.94790051912655144e+01  
