#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.51965280441449551e+01  -9.20362565929787024e+00  6.47213016385215312e+00   +7.58158706675377103e-01  +4.65345803335111941e-01  +1.21660366554930768e+01  +1.32531253459587163e+02  +2.87231449426027552e+02  +2.82342700009581108e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.47557186407438152e+01  -9.60451779252869464e+00  6.24687127415683818e+00   +7.67630655137181095e-01  +4.33443372383656877e-01  +1.17767487748490804e+01  +1.32536609436604863e+02  +2.87149926290078724e+02  +2.77563189453942414e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45564201977618239e+01  -9.78576886689365111e+00  6.14502738054262831e+00   +7.72116697737707525e-01  +4.18813095501829769e-01  +1.15961060334394990e+01  +1.32539299258707729e+02  +2.87108513833255245e+02  +2.75444231329394995e+02  +8.59675046032152892e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45238957990807336e+01  -9.81534803527959809e+00  6.12840702290419870e+00   +7.72861817815045815e-01  +4.16411783159106208e-01  +1.15663115751029562e+01  +1.32539757012541372e+02  +2.87101439682437899e+02  +2.75101137411873594e+02  +8.59675046032152892e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.50486448146691245e+01  -8.87072681617296865e+00  6.33559022636859304e+00   +7.45846667539223240e-01  +4.61531153444581788e-01  +1.20762911019393435e+01  +1.32532788948057856e+02  +2.84737224602251786e+02  +2.80314073231061741e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.48585456857456677e+01  -9.05086422814586200e+00  6.23939337615897571e+00   +7.50024910356258956e-01  +4.47978571811366910e-01  +1.19088625647763777e+01  +1.32534805273002746e+02  +2.84687989686272545e+02  +2.78295405668307353e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.47025145010737290e+01  -9.19871894980103377e+00  6.16043610483996673e+00   +7.53539868755657705e-01  +4.36772577612225987e-01  +1.17697334633791062e+01  +1.32536560817898845e+02  +2.84645158049614338e+02  +2.76658779797200282e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.51256383686775493e+01  -8.79776793605491569e+00  6.37455167466137684e+00   +7.44185463887390930e-01  +4.66991113522931378e-01  +1.21435059853577947e+01  +1.32532006752969465e+02  +2.84756326215795298e+02  +2.81138978695033302e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.47706503895767582e+01  -9.13415356916558885e+00  6.19491526262119230e+00   +7.51995169126071450e-01  +4.41675584262489096e-01  +1.18306885412827700e+01  +1.32535782257633258e+02  +2.84664147022861812e+02  +2.77371135153347780e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46166632815599158e+01  -9.28007132940169654e+00  6.11699236603562202e+00   +7.55508404364493069e-01  +4.30572778975634174e-01  +1.16924656879178865e+01  +1.32537569863409573e+02  +2.84620567235391718e+02  +2.75766510991752114e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.50057192049122179e+01  -8.91140300597330004e+00  6.31386835696642024e+00   +7.46780475239998798e-01  +4.58480011299974566e-01  +1.20386722724148552e+01  +1.32533233351018708e+02  +2.84726371650294539e+02  +2.79855964620121881e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45716935951479130e+01  -9.32268448062109023e+00  6.09423612190001585e+00   +7.56549663720480603e-01  +4.27315124348771114e-01  +1.16517765420043471e+01  +1.32538111557517936e+02  +2.84607376902674730e+02  +2.75301549701819454e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43754622362591817e+01  -9.50863277685117581e+00  5.99493614749008508e+00   +7.61178098198329822e-01  +4.13013461765498524e-01  +1.14723613566296052e+01  +1.32540590691100306e+02  +2.84547134100874132e+02  +2.73292893300930075e+02  +8.71693556182731584e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43434383686627598e+01  -9.53897850574983153e+00  5.97873094333291100e+00   +7.61946976743809068e-01  +4.10665499878956619e-01  +1.14427762210015445e+01  +1.32541014444262032e+02  +2.84536861031972705e+02  +2.72968330201227161e+02  +8.71693556182731584e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.53467036149694565e+01  -9.09903274808517537e+00  6.16025738844100701e+00   +7.54070483650907786e-01  +4.72731111563171491e-01  +1.16897737923104827e+01  +1.32529912231612059e+02  +2.86892097118523679e+02  +2.83272020256439873e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.51519794356965107e+01  -9.27562748180425878e+00  6.06678122019922927e+00   +7.58159476069656169e-01  +4.58858108948844379e-01  +1.15318529900165583e+01  +1.32532084571203114e+02  +2.86863540669463930e+02  +2.81155357261827021e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49921520627448857e+01  -9.42057441378157101e+00  5.99005705343447570e+00   +7.61598012165389360e-01  +4.47390116334533794e-01  +1.14006088158208101e+01  +1.32533965914073917e+02  +2.86838514708559671e+02  +2.79434420626333804e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.54255703972556333e+01  -9.02750871614877326e+00  6.19811691177907420e+00   +7.52444284186700396e-01  +4.78321246341749606e-01  +1.17531662677389619e+01  +1.32529066111901130e+02  +2.86903117405329226e+02  +2.84135174807187525e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.50619456753875198e+01  -9.35727881029803044e+00  6.02356105638851602e+00   +7.60087048383909614e-01  +4.52407425668749863e-01  +1.14581111960167483e+01  +1.32533132694977610e+02  +2.86849631127562930e+02  +2.80184030357390839e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.49042121108151662e+01  -9.50032687417083466e+00  5.94784200971238164e+00   +7.63523211843889271e-01  +4.41046524947646623e-01  +1.13277134617157991e+01  +1.32535043169521515e+02  +2.86824067673353966e+02  +2.78494229480695140e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.53027336390046003e+01  -9.13890897827980453e+00  6.13914986657996131e+00   +7.54984494555669183e-01  +4.69607495337463599e-01  +1.16542929434497662e+01  +1.32530392099973596e+02  +2.86885821309545804e+02  +2.82792229102306237e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.48581483264710386e+01  -9.54210197246997183e+00  5.92572936776271320e+00   +7.64541392675866849e-01  +4.37713648973122205e-01  +1.12893248393332986e+01  +1.32535620279208217e+02  +2.86816294430726089e+02  +2.78003722696904674e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46571427220602573e+01  -9.72439331050257572e+00  5.82923783925507166e+00   +7.69065932370763372e-01  +4.23084497313830188e-01  +1.11200362541468092e+01  +1.32538251149030231e+02  +2.86780578862645712e+02  +2.75879934559613218e+02  +8.65939944740460845e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.46243397241182151e+01  -9.75414224413984066e+00  5.81349095786667380e+00   +7.69817344005991999e-01  +4.20683200665935231e-01  +1.10921181133377384e+01  +1.32538699192605321e+02  +2.86774453403304221e+02  +2.75536004030522065e+02  +8.65939944740460845e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79800000000000004e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.44306944690790075e+01  -8.23736138731127276e+00  6.30749969515046072e+00   +7.19863985622042679e-01  +4.42269812346106239e-01  +1.23322437913995770e+01  +1.32534516945523023e+02  +2.78632055425453643e+02  +2.73670609508701716e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.77010000000000005e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.42501842248285016e+01  -8.42732688352512227e+00  6.21173873249422925e+00   +7.24317464063515049e-01  +4.29479519905079932e-01  +1.21552035882590328e+01  +1.32536072788367221e+02  +2.78536351296842952e+02  +2.71907868488294184e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.74720000000000013e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.41020234867160852e+01  -8.58324838400172396e+00  6.13313923267961147e+00   +7.28066316816399772e-01  +4.18894835047957104e-01  +1.20081857935954179e+01  +1.32537460527962509e+02  +2.78453366673547066e+02  +2.70490281293385806e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.80930000000000000e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.45038043529510787e+01  -8.16042195694508976e+00  6.34628460117251691e+00   +7.18094187714782395e-01  +4.47419331651608299e-01  +1.24033538389246587e+01  +1.32533924745060716e+02  +2.78669266693340376e+02  +2.74395187444241969e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.75719999999999992e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.41667224989922502e+01  -8.51516039252722834e+00  6.16746215836284861e+00   +7.26418562187878925e-01  +4.23527004740175905e-01  +1.20725860973427146e+01  +1.32536841379261176e+02  +2.78490123905770929e+02  +2.71105972080993865e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.73460000000000001e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.40205027312481150e+01  -8.66903925325959079e+00  6.08989234631873355e+00   +7.30166794532047247e-01  +4.13035252585182866e-01  +1.19265752846675248e+01  +1.32538271522119032e+02  +2.78405847717672486e+02  +2.69722089943613923e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79170000000000016e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.43899340913450260e+01  -8.28025682194020263e+00  6.28587625197002176e+00   +7.20859045077773875e-01  +4.39391319223494725e-01  +1.22924540602431804e+01  +1.32534856264993380e+02  +2.78610932430656362e+02  +2.73269261286624896e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.72800000000000011e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.39778013831458452e+01  -8.71397732763276167e+00  6.06723921536779542e+00   +7.31278123618548936e-01  +4.09955349979423567e-01  +1.18836102421658918e+01  +1.32538710784124248e+02  +2.78380398124935084e+02  +2.69323152233185965e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69920000000000009e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.37914682277904816e+01  -8.91007074307932001e+00  5.96838918940007090e+00   +7.36220386730731535e-01  +3.96425738853479759e-01  +1.16942496782966767e+01  +1.32540754314340489e+02  +2.78264527704071384e+02  +2.67611123213501457e+02  +8.94472257678268932e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69450000000000003e+01  -9.94192641381026059e+07  1.10089358840711057e+08   -8.70988911682103208e+03  -3.37610596920206874e+01  -8.94207209907233214e+00  5.95225741432894750e+00   +7.37041777618781535e-01  +3.94203227073161355e-01  +1.16630386099328867e+01  +1.32541108851128769e+02  +2.78244829603769062e+02  +2.67336317261207569e+02  +8.94472257678268932e+01  
