#1:h                      2:Az                      3:vimp                    4:xobs                    5:yobs                    6:zobs                    7:vxobs                   8:vyobs                   9:vzobs                   10:q(AU)                  11:e                      12:i                      13:Omega                  14:omega                  15:M                      16:qapex                  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.51941912446190273e+01  -9.21007014840769855e+00  6.48765242074990311e+00   +7.58391922401561724e-01  +4.65257185821186914e-01  +1.21853607860079993e+01  +1.32531268161491340e+02  +2.87269575122202696e+02  +2.82350830752225363e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47534616436257764e+01  -9.61074153577151868e+00  6.26184529474126617e+00   +7.67854631001367416e-01  +4.33347710015258625e-01  +1.17949489412747379e+01  +1.32536634128803797e+02  +2.87187439288112103e+02  +2.77569256731177177e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45541992808533180e+01  -9.79189280666756545e+00  6.15975353290376493e+00   +7.72336318428620272e-01  +4.18714506728189717e-01  +1.16137809302243209e+01  +1.32539328410193519e+02  +2.87145730014758897e+02  +2.75449319203814127e+02  +8.59765399400359343e+01  
+3.20249999999999986e+01  +1.74030000000000001e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45216807702619803e+01  -9.82145568768184951e+00  6.14309272454834066e+00   +7.73080716130266854e-01  +4.16312732656095086e-01  +1.15838996637997802e+01  +1.32539786888235625e+02  +2.87138606061196924e+02  +2.75106062745289364e+02  +8.59765399400359343e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.50464978395583771e+01  -8.87706695073319274e+00  6.35116149694081411e+00   +7.46082696541523260e-01  +4.61438542580098088e-01  +1.20959143215617342e+01  +1.32532815521324494e+02  +2.84775190727790687e+02  +2.80323223989850248e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.48564305953160982e+01  -9.05710963616286335e+00  6.25472460519590712e+00   +7.50256921613059791e-01  +4.47882948206217768e-01  +1.19279930466771411e+01  +1.32534836090580825e+02  +2.84725667237203254e+02  +2.78303678416192781e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47004255812247635e+01  -9.20488660735782638e+00  6.17557031053789984e+00   +7.53768511174578326e-01  +4.36674591020637770e-01  +1.17884525891694700e+01  +1.32536595078385517e+02  +2.84682589906611156e+02  +2.76666312999148317e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.51234784796995143e+01  -8.80414643656275331e+00  6.39022016635720735e+00   +7.44423094964633214e-01  +4.66899763903704801e-01  +1.21633262453200821e+01  +1.32532031592376939e+02  +2.84794406197280352e+02  +2.81148477791808716e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.47685500415266588e+01  -9.14035517888841298e+00  6.21013550471170106e+00   +7.52225290738878893e-01  +4.41578617248099436e-01  +1.18495880898399761e+01  +1.32535815018809672e+02  +2.84701687186832146e+02  +2.77378993368651663e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46145887612443843e+01  -9.28619620722929184e+00  6.13201816587891368e+00   +7.55735163969157520e-01  +4.30473535333330271e-01  +1.17109556933594252e+01  +1.32537606001989474e+02  +2.84657860160838936e+02  +2.75773630128661296e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.50035794295681839e+01  -8.91772175066892459e+00  6.32938542461131970e+00   +7.47015605011808637e-01  +4.58386707451129971e-01  +1.20581850131952049e+01  +1.32533260887322143e+02  +2.84764273589090919e+02  +2.79864919354018355e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45696266174451381e+01  -9.32878695001910607e+00  6.10920513772420026e+00   +7.56775428496488267e-01  +4.27215234638982921e-01  +1.16701457177809846e+01  +1.32538148675150580e+02  +2.84644595932468803e+02  +2.75308449948331315e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43734281717756858e+01  -9.51463746401102384e+00  6.00965737850365223e+00   +7.61399449662091055e-01  +4.12910854401337013e-01  +1.14901964726620704e+01  +1.32540632042249797e+02  +2.84584021043881421e+02  +2.73298822593833904e+02  +8.71783143626958861e+01  
+3.22620000000000005e+01  +1.75449999999999989e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43414096754337947e+01  -9.54496723539165082e+00  5.99341173724196885e+00   +7.62167596228780719e-01  +4.10562464936588434e-01  +1.14605230985261777e+01  +1.32541056480231447e+02  +2.84573692173202915e+02  +2.72974098619030372e+02  +8.71783143626958861e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.53446391076217736e+01  -9.10535885764876518e+00  6.17595065094971574e+00   +7.54300969719229553e-01  +4.72651656791913621e-01  +1.17094896594292752e+01  +1.32529928413303878e+02  +2.86929788584307289e+02  +2.83281671219596490e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.51499455333578226e+01  -9.28185908245388447e+00  6.08223254819432846e+00   +7.58386108242485757e-01  +4.58775340807789089e-01  +1.15510789810801100e+01  +1.32532105103460196e+02  +2.86900986962207924e+02  +2.81164115863045367e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49901432806465493e+01  -9.42672844259858778e+00  6.00530980435567585e+00   +7.61821412388840047e-01  +4.47304732977324482e-01  +1.14194258445799974e+01  +1.32533989994215261e+02  +2.86875752754463065e+02  +2.79442425049564349e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.54234934943308275e+01  -9.03387310351622652e+00  6.21390816210154284e+00   +7.52676306776590920e-01  +4.78243172586453047e-01  +1.17730780337874652e+01  +1.32529080523120314e+02  +2.86940905776461818e+02  +2.84145178878017816e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.50599259237519050e+01  -9.36346671327775582e+00  6.03890052218914697e+00   +7.60311867777815453e-01  +4.52323172638483040e-01  +1.14771075967730827e+01  +1.32533155228480609e+02  +2.86886960920315346e+02  +2.80192366509574299e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.49022171503337972e+01  -9.50643822154283669e+00  5.96298549988549809e+00   +7.63744805544447680e-01  +4.40959743568844320e-01  +1.13463027045712757e+01  +1.32535069192520155e+02  +2.86861188156527476e+02  +2.78501810635558854e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.53006760424653976e+01  -9.14521374712088786e+00  6.15478849871462863e+00   +7.55214118128272771e-01  +4.69527280311338335e-01  +1.16738989725905640e+01  +1.32530409266684245e+02  +2.86923458188927896e+02  +2.82801681121561558e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.48561606058842628e+01  -9.54819096289458180e+00  5.94081562611540548e+00   +7.64762031798487341e-01  +4.37626147047538272e-01  +1.13077939565389496e+01  +1.32535647317208856e+02  +2.86853352441811353e+02  +2.78011079802163692e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46551865937408294e+01  -9.73038474333857728e+00  5.84407435875500525e+00   +7.69282336247374521e-01  +4.22993947391123892e-01  +1.11379744230182407e+01  +1.32538282594230424e+02  +2.86817356621301656e+02  +2.75886295342017945e+02  +8.66033314839316546e+01  
+3.31420000000000030e+01  +1.74280000000000001e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.46223887514813100e+01  -9.76011775611936727e+00  5.82828672137327164e+00   +7.70033045345073441e-01  +4.20592168324268545e-01  +1.11099685573054288e+01  +1.32538731353635995e+02  +2.86811184138526983e+02  +2.75542199324344608e+02  +8.66033314839316546e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79800000000000004e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.44287255339503062e+01  -8.24353555836026430e+00  6.32289796322815612e+00   +7.20107037104142145e-01  +4.42156127123721765e-01  +1.23519838740309158e+01  +1.32534575999130055e+02  +2.78669562727499510e+02  +2.73680637439590953e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.77010000000000005e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.42482444116916014e+01  -8.43340890332675563e+00  6.22689964355810233e+00   +7.24556238864276780e-01  +4.29363500948539867e-01  +1.21744360068007023e+01  +1.32536135535628603e+02  +2.78573468482718738e+02  +2.71917054706827912e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.74720000000000013e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41001075765760362e+01  -8.58925476711645786e+00  6.14810532382891761e+00   +7.28301507248427571e-01  +4.18777016780596534e-01  +1.20269946112553061e+01  +1.32537526222626980e+02  +2.78490150558614403e+02  +2.70498763702210908e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.80930000000000000e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.45018236228937951e+01  -8.16663345090071857e+00  6.36177900309452227e+00   +7.18338944478302488e-01  +4.47306635159178012e-01  +1.24232970151107338e+01  +1.32533982271497081e+02  +2.78706927388051611e+02  +2.74405551119440815e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.75719999999999992e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.41647961508623013e+01  -8.52119980476287608e+00  6.18251332371065665e+00   +7.26655326340985397e-01  +4.23409959162219685e-01  +1.20915806834255886e+01  +1.32536905796371656e+02  +2.78527054866170317e+02  +2.71114763216673566e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.73460000000000001e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.40185999729753235e+01  -8.67500401968196933e+00  6.10475124397792612e+00   +7.30399982178681961e-01  +4.12916490079796528e-01  +1.19451482483518916e+01  +1.32538338805051609e+02  +2.78442442657247170e+02  +2.69730180370465860e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.79170000000000016e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.43879717321499498e+01  -8.28641018464302093e+00  6.30122092330266081e+00   +7.21101138943263553e-01  +4.39277093717357070e-01  +1.23120802949559192e+01  +1.32534916162267535e+02  +2.78648353045557144e+02  +2.73279100706834129e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.72800000000000011e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.39759055139463868e+01  -8.71992029483533315e+00  6.08204196405597663e+00   +7.31510253180731151e-01  +4.09836106038116266e-01  +1.19020588500152087e+01  +1.32538778889360714e+02  +2.78416892425321123e+02  +2.69331036050813168e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69920000000000009e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.37896024200019198e+01  -8.91591858641364965e+00  5.98294692439656473e+00   +7.36447823421759851e-01  +3.96304502221667299e-01  +1.17121488481479989e+01  +1.32540825928584326e+02  +2.78300568508223250e+02  +2.67618095721266116e+02  +8.94556486011135803e+01  
+3.15309999999999988e+01  +1.78659999999999997e+02  +1.69450000000000003e+01  -9.94192606176011413e+07  1.10089358128019869e+08   -8.71472001269196517e+03  -3.37591987900873676e+01  -8.94790441871983333e+00  5.96677516445214451e+00   +7.37268436122802684e-01  +3.94081682232997776e-01  +1.16808470329164553e+01  +1.32541181025571461e+02  +2.78280794017451001e+02  +2.67343139602338226e+02  +8.94556486011135803e+01  
